start,end,transcription,source,lang
87.98,88.552,mm ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
89.053,89.964,obʲasatelʲno ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
100.669,101.609,nada ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
101.609,102.54899999999999,komdem ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
102.54899999999999,103.48899999999999,sarabotatʲ ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
105.428,105.81828571428572,abʲəsatʲlʲna ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
105.81828571428572,106.20857142857143,mannan ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
106.20857142857143,106.59885714285713,nan ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
106.59885714285713,106.98914285714285,nat͡ʃʲit ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
106.98914285714285,107.37942857142856,ne ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
107.37942857142856,107.76971428571429,nem ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
107.76971428571429,108.16,eːja ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
108.696,109.428,qœskəlaj ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
112.008,112.37433333333333,taben ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
112.37433333333333,112.74066666666668,naj ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
112.74066666666668,113.10700000000001,qœskəlaj ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
115.16,115.5215,nula ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
115.5215,115.883,mannan ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
117.43700000000001,117.9978,ulaɣamnəɣet ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
117.9978,118.5586,toʒe ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
118.5586,119.1194,nemd ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
119.1194,119.6802,talʲʃe ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
119.6802,120.241,novosibirskənd ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
120.73200000000001,121.3375,toʒe ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
121.3375,121.943,qœʃkəlaj ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
129.205,129.687,wes ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
129.687,130.16899999999998,wezʲdʲe ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
130.16899999999998,130.651,qœʃkəlaj ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
131.687,132.19899999999998,no ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
132.19899999999998,132.711,a ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
132.711,133.22299999999998,wdrug ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
133.22299999999998,133.735,kulaj ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
136.696,137.09025,meka ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
137.09025,137.4845,toʒe ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
137.4845,137.87875,neaxota ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
137.87875,138.273,kugu ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
138.276,138.622,oj ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
138.622,138.96800000000002,iʃo ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
138.96800000000002,139.314,wargegu ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
139.314,139.66,axota ,YIF_NP_196X_WeShouldMakeBaskets_conv.mp3,sel
4.657,5.027,aɣa ,KIS_196X_Fishing_nar.mp3,sel
7.945,8.337142857142858,man ,KIS_196X_Fishing_nar.mp3,sel
8.337142857142858,8.729285714285714,ʃʲœlʲ ,KIS_196X_Fishing_nar.mp3,sel
8.729285714285714,9.121428571428572,mat͡ʃʲa ,KIS_196X_Fishing_nar.mp3,sel
9.121428571428572,9.513571428571428,t͡ʃʲa ,KIS_196X_Fishing_nar.mp3,sel
9.513571428571428,9.905714285714286,qoniʃʲakɨ ,KIS_196X_Fishing_nar.mp3,sel
9.905714285714286,10.297857142857145,qəːlɨ ,KIS_196X_Fishing_nar.mp3,sel
10.297857142857145,10.69,qəttam ,KIS_196X_Fishing_nar.mp3,sel
10.690999999999999,10.9635,melʲ ,KIS_196X_Fishing_nar.mp3,sel
10.9635,11.235999999999999,t͡ʃʲa ,KIS_196X_Fishing_nar.mp3,sel
12.626,13.2535,qɔːna ,KIS_196X_Fishing_nar.mp3,sel
13.2535,13.880999999999998,qəssak ,KIS_196X_Fishing_nar.mp3,sel
14.384,14.887333333333334, ,KIS_196X_Fishing_nar.mp3,sel
14.887333333333334,15.390666666666664,na ,KIS_196X_Fishing_nar.mp3,sel
15.390666666666664,15.894,qəssak ,KIS_196X_Fishing_nar.mp3,sel
17.465,17.84875,tæl ,KIS_196X_Fishing_nar.mp3,sel
17.84875,18.2325,qəːlɨtɨ ,KIS_196X_Fishing_nar.mp3,sel
18.2325,18.61625,ʃovʃʲem ,KIS_196X_Fishing_nar.mp3,sel
18.61625,19.0,ürɨsa ,KIS_196X_Fishing_nar.mp3,sel
19.003,20.0,moːlwattalʲtɨsak ,KIS_196X_Fishing_nar.mp3,sel
20.05,20.333333333333336,ʃʲittal ,KIS_196X_Fishing_nar.mp3,sel
20.333333333333336,20.616666666666667,qəːl ,KIS_196X_Fishing_nar.mp3,sel
20.616666666666667,20.9,ukoːt ,KIS_196X_Fishing_nar.mp3,sel
20.9,21.183333333333334,tam ,KIS_196X_Fishing_nar.mp3,sel
21.183333333333334,21.466666666666672,meːl ,KIS_196X_Fishing_nar.mp3,sel
21.466666666666672,21.75,t͡ʃʲæ ,KIS_196X_Fishing_nar.mp3,sel
22.451,22.952333333333332,tælʲ ,KIS_196X_Fishing_nar.mp3,sel
22.952333333333332,23.45366666666667,tæpajja ,KIS_196X_Fishing_nar.mp3,sel
23.45366666666667,23.955,qəssak ,KIS_196X_Fishing_nar.mp3,sel
23.995,24.545333333333332,konnæ ,KIS_196X_Fishing_nar.mp3,sel
24.545333333333332,25.095666666666666,sæqa ,KIS_196X_Fishing_nar.mp3,sel
25.095666666666666,25.646,tapaʃʲʃʲak ,KIS_196X_Fishing_nar.mp3,sel
26.397,26.78975,nɔːr ,KIS_196X_Fishing_nar.mp3,sel
26.78975,27.1825,kən ,KIS_196X_Fishing_nar.mp3,sel
27.1825,27.57525,tæpa ,KIS_196X_Fishing_nar.mp3,sel
27.57525,27.968000000000004,qəssak ,KIS_196X_Fishing_nar.mp3,sel
28.116,28.60925,kɨpa ,KIS_196X_Fishing_nar.mp3,sel
28.60925,29.1025,qəːlɨ ,KIS_196X_Fishing_nar.mp3,sel
29.1025,29.59575,t͡ʃʲɔːtɨ ,KIS_196X_Fishing_nar.mp3,sel
29.59575,30.089000000000002,oran ,KIS_196X_Fishing_nar.mp3,sel
31.491999999999997,31.82666666666667,ʃʲittalʲ ,KIS_196X_Fishing_nar.mp3,sel
31.82666666666667,32.16133333333333,ijalʲa ,KIS_196X_Fishing_nar.mp3,sel
32.16133333333333,32.496,qüːtɨla ,KIS_196X_Fishing_nar.mp3,sel
32.496,32.830666666666666,mɨta ,KIS_196X_Fishing_nar.mp3,sel
32.830666666666666,33.165333333333336,kara ,KIS_196X_Fishing_nar.mp3,sel
33.165333333333336,33.5,paniʃʲaɣ ,KIS_196X_Fishing_nar.mp3,sel
33.501999999999995,33.89725,ʃʲittalʲ ,KIS_196X_Fishing_nar.mp3,sel
33.89725,34.292500000000004,tɨmtɨ ,KIS_196X_Fishing_nar.mp3,sel
34.292500000000004,34.68775,karran ,KIS_196X_Fishing_nar.mp3,sel
34.68775,35.083,ilɨlajqi ,KIS_196X_Fishing_nar.mp3,sel
35.774,36.381,wərkɨsaɣ ,KIS_196X_Fishing_nar.mp3,sel
36.381,36.988,tɨː ,KIS_196X_Fishing_nar.mp3,sel
40.847,41.518,ʃʲittalæ ,KIS_196X_Fishing_nar.mp3,sel
41.518,42.18899999999999,poːirsaɣ ,KIS_196X_Fishing_nar.mp3,sel
42.223,42.7438,poːirsak ,KIS_196X_Fishing_nar.mp3,sel
42.7438,43.2646,kutɨnɨ ,KIS_196X_Fishing_nar.mp3,sel
43.2646,43.7854,tɨmtɨ ,KIS_196X_Fishing_nar.mp3,sel
43.7854,44.3062,karræ ,KIS_196X_Fishing_nar.mp3,sel
44.3062,44.827,ropitɨk ,KIS_196X_Fishing_nar.mp3,sel
47.31,47.73125,ʃʲittalʲ ,KIS_196X_Fishing_nar.mp3,sel
47.73125,48.1525,konanɨ ,KIS_196X_Fishing_nar.mp3,sel
48.1525,48.57375,ʃʲentɨlʲ ,KIS_196X_Fishing_nar.mp3,sel
48.57375,48.99500000000001,poː ,KIS_196X_Fishing_nar.mp3,sel
48.99500000000001,49.41625,taːtɨsaɣ ,KIS_196X_Fishing_nar.mp3,sel
49.41625,49.8375, ,KIS_196X_Fishing_nar.mp3,sel
49.8375,50.25875,lapkantɨ ,KIS_196X_Fishing_nar.mp3,sel
50.25875,50.68,tüla ,KIS_196X_Fishing_nar.mp3,sel
54.397,54.7906,iːje ,KIS_196X_Fishing_nar.mp3,sel
54.7906,55.1842,sœlʲ ,KIS_196X_Fishing_nar.mp3,sel
55.1842,55.5778,uːt͡ʃʲa ,KIS_196X_Fishing_nar.mp3,sel
55.5778,55.9714,sœlʲ ,KIS_196X_Fishing_nar.mp3,sel
55.9714,56.365,uːt͡ʃʲinta ,KIS_196X_Fishing_nar.mp3,sel
56.382,56.7102,kət ,KIS_196X_Fishing_nar.mp3,sel
56.7102,57.0384,sœlʲ ,KIS_196X_Fishing_nar.mp3,sel
57.0384,57.3666,laka ,KIS_196X_Fishing_nar.mp3,sel
57.3666,57.6948,na ,KIS_196X_Fishing_nar.mp3,sel
57.6948,58.023,meːnta ,KIS_196X_Fishing_nar.mp3,sel
59.11600000000001,59.55783333333334,ijaja ,KIS_196X_Fishing_nar.mp3,sel
59.55783333333334,59.99966666666667,ukkɨr ,KIS_196X_Fishing_nar.mp3,sel
59.99966666666667,60.44150000000001,kət ,KIS_196X_Fishing_nar.mp3,sel
60.44150000000001,60.88333333333333,tæl ,KIS_196X_Fishing_nar.mp3,sel
60.88333333333333,61.32516666666667,ompa ,KIS_196X_Fishing_nar.mp3,sel
61.32516666666667,61.766999999999996,tuːrtanta ,KIS_196X_Fishing_nar.mp3,sel
63.25,63.708,ʃʲittalʲ ,KIS_196X_Fishing_nar.mp3,sel
63.708,64.166,kœt ,KIS_196X_Fishing_nar.mp3,sel
64.166,64.624,sœlʲ ,KIS_196X_Fishing_nar.mp3,sel
64.624,65.082,meːnta ,KIS_196X_Fishing_nar.mp3,sel
67.163,67.67699999999999,ʃʲittalʲ ,KIS_196X_Fishing_nar.mp3,sel
67.67699999999999,68.191,qumɨn ,KIS_196X_Fishing_nar.mp3,sel
68.191,68.705,qumɨtkɨn ,KIS_196X_Fishing_nar.mp3,sel
68.705,69.21900000000001,qaj ,KIS_196X_Fishing_nar.mp3,sel
69.21900000000001,69.733,aj ,KIS_196X_Fishing_nar.mp3,sel
72.71300000000002,73.0324,tɨja ,KIS_196X_Fishing_nar.mp3,sel
73.0324,73.3518,qap ,KIS_196X_Fishing_nar.mp3,sel
73.3518,73.6712,keksa ,KIS_196X_Fishing_nar.mp3,sel
73.6712,73.9906,qej ,KIS_196X_Fishing_nar.mp3,sel
73.9906,74.31,tɔː ,KIS_196X_Fishing_nar.mp3,sel
74.31,74.62939999999998,tuːrtɔːm ,KIS_196X_Fishing_nar.mp3,sel
74.62939999999998,74.94879999999998,qap ,KIS_196X_Fishing_nar.mp3,sel
74.94879999999998,75.2682,tɨja ,KIS_196X_Fishing_nar.mp3,sel
75.2682,75.5876,takkɨt ,KIS_196X_Fishing_nar.mp3,sel
75.5876,75.907,qəntɔːm ,KIS_196X_Fishing_nar.mp3,sel
77.283,77.9545,nasp ,KIS_196X_Fishing_nar.mp3,sel
77.9545,78.626,naka ,KIS_196X_Fishing_nar.mp3,sel
79.19,79.5912,qəlt͡ʃʲi ,KIS_196X_Fishing_nar.mp3,sel
79.5912,79.9924,nasp ,KIS_196X_Fishing_nar.mp3,sel
79.9924,80.39359999999998,naka ,KIS_196X_Fishing_nar.mp3,sel
80.39359999999998,80.7948,ɛːkkɨɣɔːmɨn ,KIS_196X_Fishing_nar.mp3,sel
80.7948,81.196,qəɣɔːmɨn ,KIS_196X_Fishing_nar.mp3,sel
81.391,82.01660000000003,antɨlʲ ,KIS_196X_Fishing_nar.mp3,sel
82.01660000000003,82.6422,uːt͡ʃʲantak ,KIS_196X_Fishing_nar.mp3,sel
82.6422,83.26780000000002,kutɨtkɨt ,KIS_196X_Fishing_nar.mp3,sel
83.26780000000002,83.8934,uŋkɨ ,KIS_196X_Fishing_nar.mp3,sel
83.8934,84.51899999999998,meːtaɣ ,KIS_196X_Fishing_nar.mp3,sel
84.955,85.711,kontɨ ,KIS_196X_Fishing_nar.mp3,sel
85.711,86.46700000000001,tɨlɛntak ,KIS_196X_Fishing_nar.mp3,sel
86.46700000000001,87.223,kutɨtkɨn ,KIS_196X_Fishing_nar.mp3,sel
90.31700000000001,90.9375,naj ,KIS_196X_Fishing_nar.mp3,sel
90.9375,91.55799999999999,muntok ,KIS_196X_Fishing_nar.mp3,sel
11.732000000000001,17.842,noise ,KNN_196X_Hunting_nar.mp3,sel
19.37,20.6825,man ,KNN_196X_Hunting_nar.mp3,sel
20.6825,21.995,arat ,KNN_196X_Hunting_nar.mp3,sel
21.995,23.3075,arat ,KNN_196X_Hunting_nar.mp3,sel
23.3075,24.62,korakolʲt͡ʃʲimpak ,KNN_196X_Hunting_nar.mp3,sel
24.65,25.245,tot͡ʃʲt͡ʃʲot ,KNN_196X_Hunting_nar.mp3,sel
25.245,25.84,tɔːt ,KNN_196X_Hunting_nar.mp3,sel
25.84,26.435,tɔːt ,KNN_196X_Hunting_nar.mp3,sel
26.435,27.03,pɔːraqan ,KNN_196X_Hunting_nar.mp3,sel
27.03,27.625,aran ,KNN_196X_Hunting_nar.mp3,sel
27.625,28.22,pervɨj ,KNN_196X_Hunting_nar.mp3,sel
28.22,28.815,raz ,KNN_196X_Hunting_nar.mp3,sel
28.815,29.41,it͡ʃʲt͡ʃʲɨrnak ,KNN_196X_Hunting_nar.mp3,sel
29.65,30.547777777777767,oseraqan ,KNN_196X_Hunting_nar.mp3,sel
30.547777777777767,31.445555555555558,ɔːta ,KNN_196X_Hunting_nar.mp3,sel
31.445555555555558,32.34333333333333,qonʃɛlʲt͡ʃʲa ,KNN_196X_Hunting_nar.mp3,sel
32.34333333333333,33.24111111111111,mɨta ,KNN_196X_Hunting_nar.mp3,sel
33.24111111111111,34.138888888888886,næt͡ʃʲt͡ʃʲæt ,KNN_196X_Hunting_nar.mp3,sel
34.138888888888886,35.03666666666666,tælʲæ ,KNN_196X_Hunting_nar.mp3,sel
35.03666666666666,35.93444444444444,næt͡ʃʲt͡ʃʲæt ,KNN_196X_Hunting_nar.mp3,sel
35.93444444444444,36.83222222222222,tɔːqɨn ,KNN_196X_Hunting_nar.mp3,sel
36.83222222222222,37.73,surɨʃaltempak ,KNN_196X_Hunting_nar.mp3,sel
40.77,41.355,na ,KNN_196X_Hunting_nar.mp3,sel
41.355,41.94,korak ,KNN_196X_Hunting_nar.mp3,sel
41.94,42.525,t͡ʃʲaq ,KNN_196X_Hunting_nar.mp3,sel
42.525,43.11,tɨmtɨ ,KNN_196X_Hunting_nar.mp3,sel
46.37,47.1,qat ,KNN_196X_Hunting_nar.mp3,sel
47.1,47.83,ʃʲittælʲ ,KNN_196X_Hunting_nar.mp3,sel
47.83,48.56,əmɨltak ,KNN_196X_Hunting_nar.mp3,sel
51.54,52.14475,takkɨt ,KNN_196X_Hunting_nar.mp3,sel
52.14475,52.7495,tæpæ ,KNN_196X_Hunting_nar.mp3,sel
52.7495,53.35425,kɨpak ,KNN_196X_Hunting_nar.mp3,sel
53.35425,53.958999999999996,ɛːsɨ ,KNN_196X_Hunting_nar.mp3,sel
54.065,54.77533333333333,ukkɨr ,KNN_196X_Hunting_nar.mp3,sel
54.77533333333333,55.48566666666667,t͡ʃʲeːlɨ ,KNN_196X_Hunting_nar.mp3,sel
55.48566666666667,56.19600000000001,naprimerɨ ,KNN_196X_Hunting_nar.mp3,sel
56.19600000000001,56.90633333333333,ʃʲitsar ,KNN_196X_Hunting_nar.mp3,sel
56.90633333333333,57.61666666666667,tæpæ ,KNN_196X_Hunting_nar.mp3,sel
57.61666666666667,58.327,qətkijɔːjɨlʲt͡ʃʲimmɨk ,KNN_196X_Hunting_nar.mp3,sel
59.14,59.675,ɔːmɨ ,KNN_196X_Hunting_nar.mp3,sel
59.675,60.21,t͡ʃʲeːli ,KNN_196X_Hunting_nar.mp3,sel
60.21,60.74500000000001,sukɨltæ ,KNN_196X_Hunting_nar.mp3,sel
60.74500000000001,61.28,alʲt͡ʃʲimpɨʃ ,KNN_196X_Hunting_nar.mp3,sel
61.5,61.916000000000004,sompɨla ,KNN_196X_Hunting_nar.mp3,sel
61.916000000000004,62.332,kəː ,KNN_196X_Hunting_nar.mp3,sel
62.332,62.74800000000001,kəʃ ,KNN_196X_Hunting_nar.mp3,sel
62.74800000000001,63.163999999999994,kət ,KNN_196X_Hunting_nar.mp3,sel
63.163999999999994,63.58,tæpæ ,KNN_196X_Hunting_nar.mp3,sel
66.33,67.09571428571428,ukkɨr ,KNN_196X_Hunting_nar.mp3,sel
67.09571428571428,67.86142857142858,iraj ,KNN_196X_Hunting_nar.mp3,sel
67.86142857142858,68.62714285714286,kuntɨ ,KNN_196X_Hunting_nar.mp3,sel
68.62714285714286,69.39285714285714,kurɨʃak ,KNN_196X_Hunting_nar.mp3,sel
69.39285714285714,70.15857142857142,tap ,KNN_196X_Hunting_nar.mp3,sel
70.15857142857142,70.92428571428572,kən ,KNN_196X_Hunting_nar.mp3,sel
70.92428571428572,71.69,na ,KNN_196X_Hunting_nar.mp3,sel
74.535,74.908,celɨj ,KNN_196X_Hunting_nar.mp3,sel
74.908,75.281,sompolasar ,KNN_196X_Hunting_nar.mp3,sel
75.281,75.654,kur ,KNN_196X_Hunting_nar.mp3,sel
75.654,76.027,qəssak ,KNN_196X_Hunting_nar.mp3,sel
81.345,82.05,ʃʲittalæ ,KNN_196X_Hunting_nar.mp3,sel
82.05,82.755,puːn ,KNN_196X_Hunting_nar.mp3,sel
82.755,83.46000000000002,tɨː ,KNN_196X_Hunting_nar.mp3,sel
83.46000000000002,84.165,posʲolkantɨ ,KNN_196X_Hunting_nar.mp3,sel
84.165,84.87,karra ,KNN_196X_Hunting_nar.mp3,sel
84.87,85.575,paniʃʲʃʲak ,KNN_196X_Hunting_nar.mp3,sel
86.366,86.6634,tæpæ ,KNN_196X_Hunting_nar.mp3,sel
86.6634,86.96079999999998,qəːqɨn ,KNN_196X_Hunting_nar.mp3,sel
86.96079999999998,87.2582,taːtalæ ,KNN_196X_Hunting_nar.mp3,sel
87.2582,87.5556,ɔːmtɨla ,KNN_196X_Hunting_nar.mp3,sel
87.5556,87.853,amtɨla ,KNN_196X_Hunting_nar.mp3,sel
88.56,89.40777777777778,ʃʲittalæ ,KNN_196X_Hunting_nar.mp3,sel
89.40777777777778,90.25555555555556,tɨmtɨ ,KNN_196X_Hunting_nar.mp3,sel
90.25555555555556,91.10333333333334,qokin ,KNN_196X_Hunting_nar.mp3,sel
91.10333333333334,91.95111111111113,nik ,KNN_196X_Hunting_nar.mp3,sel
91.95111111111113,92.79888888888887,kətsɔːt ,KNN_196X_Hunting_nar.mp3,sel
92.79888888888887,93.64666666666666,mɨta ,KNN_196X_Hunting_nar.mp3,sel
93.64666666666666,94.49444444444444,ʃkolaqɨn ,KNN_196X_Hunting_nar.mp3,sel
94.49444444444444,95.34222222222222,tɨmtɨ ,KNN_196X_Hunting_nar.mp3,sel
95.34222222222222,96.19,pinpɔːt ,KNN_196X_Hunting_nar.mp3,sel
96.24,96.9,posʲolka ,KNN_196X_Hunting_nar.mp3,sel
96.9,97.56,qoʃimtɨ ,KNN_196X_Hunting_nar.mp3,sel
97.56,98.22,qoʃi ,KNN_196X_Hunting_nar.mp3,sel
98.22,98.88,miːmmɨntɨ ,KNN_196X_Hunting_nar.mp3,sel
99.68,100.15125,mɨta ,KNN_196X_Hunting_nar.mp3,sel
100.15125,100.6225,poːj ,KNN_196X_Hunting_nar.mp3,sel
100.6225,101.09375,tuːntaʃ ,KNN_196X_Hunting_nar.mp3,sel
101.09375,101.565,mɨta ,KNN_196X_Hunting_nar.mp3,sel
101.565,102.03625,nat ,KNN_196X_Hunting_nar.mp3,sel
102.03625,102.5075,kuntɨk ,KNN_196X_Hunting_nar.mp3,sel
102.5075,102.97875,ʃœttɨ ,KNN_196X_Hunting_nar.mp3,sel
102.97875,103.45,qənɨʃ ,KNN_196X_Hunting_nar.mp3,sel
103.676,104.4605,na ,KNN_196X_Hunting_nar.mp3,sel
104.4605,105.245,mat ,KNN_196X_Hunting_nar.mp3,sel
105.245,106.0295,pause ,KNN_196X_Hunting_nar.mp3,sel
106.0295,106.814,ukkɨr ,KNN_196X_Hunting_nar.mp3,sel
106.814,107.5985,iraj ,KNN_196X_Hunting_nar.mp3,sel
107.5985,108.383,kuntɨ ,KNN_196X_Hunting_nar.mp3,sel
108.383,109.1675,poːj ,KNN_196X_Hunting_nar.mp3,sel
109.1675,109.95200000000001,tuːntsak ,KNN_196X_Hunting_nar.mp3,sel
111.03299999999999,111.619,tɨmtɨr ,KNN_196X_Hunting_nar.mp3,sel
111.619,112.205,poːj ,KNN_196X_Hunting_nar.mp3,sel
112.205,112.791,tuːntɨla ,KNN_196X_Hunting_nar.mp3,sel
112.791,113.37700000000001,lapkantɨ ,KNN_196X_Hunting_nar.mp3,sel
113.37700000000001,113.963,ʃʲittælæ ,KNN_196X_Hunting_nar.mp3,sel
113.963,114.54899999999999,puːt ,KNN_196X_Hunting_nar.mp3,sel
114.54899999999999,115.135,sompɨla ,KNN_196X_Hunting_nar.mp3,sel
115.135,115.721,puːlqa ,KNN_196X_Hunting_nar.mp3,sel
115.721,116.307,tɨmtɨr ,KNN_196X_Hunting_nar.mp3,sel
116.307,116.89299999999999,ropitɨsak ,KNN_196X_Hunting_nar.mp3,sel
118.49,119.16225,tat ,KNN_196X_Hunting_nar.mp3,sel
119.16225,119.8345,nat ,KNN_196X_Hunting_nar.mp3,sel
119.8345,120.50675,puːt ,KNN_196X_Hunting_nar.mp3,sel
120.50675,121.179,ropɨtɨla ,KNN_196X_Hunting_nar.mp3,sel
121.179,121.85125,munt ,KNN_196X_Hunting_nar.mp3,sel
121.85125,122.5235,tuːrtɨla ,KNN_196X_Hunting_nar.mp3,sel
122.5235,123.19575,puːla ,KNN_196X_Hunting_nar.mp3,sel
123.19575,123.868,tælæ ,KNN_196X_Hunting_nar.mp3,sel
123.868,124.54025,ʃettɨrqɨnə ,KNN_196X_Hunting_nar.mp3,sel
124.54025,125.2125,ʃettɨrqɨt ,KNN_196X_Hunting_nar.mp3,sel
125.2125,125.88475,tɔː ,KNN_196X_Hunting_nar.mp3,sel
125.88475,126.557,meːltɨ ,KNN_196X_Hunting_nar.mp3,sel
126.557,127.22925,puːt ,KNN_196X_Hunting_nar.mp3,sel
127.22925,127.9015,tælʲ ,KNN_196X_Hunting_nar.mp3,sel
127.9015,128.57375000000002,makɨj ,KNN_196X_Hunting_nar.mp3,sel
128.57375000000002,129.246,tuːntsɔːmɨn ,KNN_196X_Hunting_nar.mp3,sel
130.14600000000002,130.63636363636363,tɔː ,KNN_196X_Hunting_nar.mp3,sel
130.63636363636363,131.1267272727273,makɨ ,KNN_196X_Hunting_nar.mp3,sel
131.1267272727273,131.6170909090909,tuːntɨla ,KNN_196X_Hunting_nar.mp3,sel
131.6170909090909,132.10745454545454,puːla ,KNN_196X_Hunting_nar.mp3,sel
132.10745454545454,132.59781818181818,qəːqəlla ,KNN_196X_Hunting_nar.mp3,sel
132.59781818181818,133.0881818181818,puːla ,KNN_196X_Hunting_nar.mp3,sel
133.0881818181818,133.57854545454543,aj ,KNN_196X_Hunting_nar.mp3,sel
133.57854545454543,134.06890909090907,mɔːtɨ ,KNN_196X_Hunting_nar.mp3,sel
134.06890909090907,134.5592727272727,mɔːtɨ ,KNN_196X_Hunting_nar.mp3,sel
134.5592727272727,135.04963636363635,meːqa ,KNN_196X_Hunting_nar.mp3,sel
135.04963636363635,135.54,ɛsasɔːmɨn ,KNN_196X_Hunting_nar.mp3,sel
137.012,137.6534,ʃʲittæl ,KNN_196X_Hunting_nar.mp3,sel
137.6534,138.2948,qap ,KNN_196X_Hunting_nar.mp3,sel
138.2948,138.9362,tap ,KNN_196X_Hunting_nar.mp3,sel
138.9362,139.5776,taŋɨn ,KNN_196X_Hunting_nar.mp3,sel
139.5776,140.219,taŋɨn ,KNN_196X_Hunting_nar.mp3,sel
140.219,140.8604,ʃʲittajæ ,KNN_196X_Hunting_nar.mp3,sel
140.8604,141.5018,üːrkɔːmɨn ,KNN_196X_Hunting_nar.mp3,sel
141.5018,142.14319999999995,ropɨtɨmpɔːmɨn ,KNN_196X_Hunting_nar.mp3,sel
142.14319999999995,142.78459999999995,mɔːt ,KNN_196X_Hunting_nar.mp3,sel
142.78459999999995,143.42600000000004,ʃünʲt͡ʃʲaqɨn ,KNN_196X_Hunting_nar.mp3,sel
2.27,2.6809090909090907,nu ,SSI_196X_Lifestory_nar.mp3,sel
2.6809090909090907,3.091818181818182,lana ,SSI_196X_Lifestory_nar.mp3,sel
3.091818181818182,3.502727272727273,məː ,SSI_196X_Lifestory_nar.mp3,sel
3.502727272727273,3.9136363636363636,tap ,SSI_196X_Lifestory_nar.mp3,sel
3.9136363636363636,4.324545454545453,t͡ʃʲelʲi ,SSI_196X_Lifestory_nar.mp3,sel
4.324545454545453,4.735454545454545,næintanɨ ,SSI_196X_Lifestory_nar.mp3,sel
4.735454545454545,5.1463636363636365,poqqɨtɛntɔːmɨn ,SSI_196X_Lifestory_nar.mp3,sel
5.1463636363636365,5.557272727272727,tæːlɨ ,SSI_196X_Lifestory_nar.mp3,sel
5.557272727272727,5.968181818181819,qarɨn ,SSI_196X_Lifestory_nar.mp3,sel
5.968181818181819,6.379090909090909,na ,SSI_196X_Lifestory_nar.mp3,sel
6.379090909090909,6.79,wəʃɨmɨn ,SSI_196X_Lifestory_nar.mp3,sel
11.21,11.79,ja ,SSI_196X_Lifestory_nar.mp3,sel
11.79,12.37,ʃiwu ,SSI_196X_Lifestory_nar.mp3,sel
12.37,12.95,w ,SSI_196X_Lifestory_nar.mp3,sel
12.95,13.53,posʲolʲok ,SSI_196X_Lifestory_nar.mp3,sel
13.53,14.11,t͡ʃʲaselki ,SSI_196X_Lifestory_nar.mp3,sel
15.17,16.106666666666666,sargaev ,SSI_196X_Lifestory_nar.mp3,sel
16.106666666666666,17.043333333333333,silantij ,SSI_196X_Lifestory_nar.mp3,sel
17.043333333333333,17.98,ivanovit͡ʃʲ ,SSI_196X_Lifestory_nar.mp3,sel
18.570999999999998,21.748,noise ,SSI_196X_Lifestory_nar.mp3,sel
27.465999999999998,28.2465,mat ,SSI_196X_Lifestory_nar.mp3,sel
